mm10_ENSMUSG00000078143	mm10_Gm17344
mm10_ENSMUSG00000031732	mm10_Phlpp2
mm10_ENSMUSG00000001672	mm10_Marveld3
mm10_ENSMUSG00000001670	mm10_Tat
mm10_ENSMUSG00000035930	mm10_Chst4
mm10_ENSMUSG00000044676	mm10_Zfp612
mm10_ENSMUSG00000091041	mm10_Gm17720
mm10_ENSMUSG00000095941	mm10_Gm21964
mm10_ENSMUSG00000003657	mm10_Calb2
mm10_ENSMUSG00000046441	mm10_Cmtr2
mm10_ENSMUSG00000097409	mm10_Gm26832
mm10_ENSMUSG00000059854	mm10_Hydin
mm10_ENSMUSG00000010936	mm10_Vac14
mm10_ENSMUSG00000033763	mm10_Mtss1l
mm10_ENSMUSG00000031750	mm10_Il34
mm10_ENSMUSG00000090039	mm10_Gm15894
mm10_ENSMUSG00000085068	mm10_Gm15895
mm10_ENSMUSG00000033732	mm10_Sf3b3
mm10_ENSMUSG00000031753	mm10_Cog4
mm10_ENSMUSG00000097380	mm10_Gm26816
mm10_ENSMUSG00000033703	mm10_Fuk
mm10_ENSMUSG00000031749	mm10_St3gal2
mm10_ENSMUSG00000015023	mm10_Ddx19a
mm10_ENSMUSG00000033658	mm10_Ddx19b
mm10_ENSMUSG00000031960	mm10_Aars
mm10_ENSMUSG00000033633	mm10_Clec18a
mm10_ENSMUSG00000033624	mm10_Pdpr
mm10_ENSMUSG00000003316	mm10_Glg1
mm10_ENSMUSG00000033596	mm10_Rfwd3
mm10_ENSMUSG00000012519	mm10_Mlkl
mm10_ENSMUSG00000033579	mm10_Fa2h
mm10_ENSMUSG00000031959	mm10_Wdr59
mm10_ENSMUSG00000033545	mm10_Znrf1
mm10_ENSMUSG00000031958	mm10_Ldhd
mm10_ENSMUSG00000055835	mm10_Zfp1
mm10_ENSMUSG00000031957	mm10_Ctrb1
mm10_ENSMUSG00000031955	mm10_Bcar1
mm10_ENSMUSG00000031954	mm10_Cfdp1
mm10_ENSMUSG00000031953	mm10_Tmem170
mm10_ENSMUSG00000031952	mm10_Chst5
mm10_ENSMUSG00000031951	mm10_Tmem231
mm10_ENSMUSG00000031950	mm10_Gabarapl2
mm10_ENSMUSG00000031949	mm10_Adat1
mm10_ENSMUSG00000031948	mm10_Kars
mm10_ENSMUSG00000033430	mm10_Terf2ip
mm10_ENSMUSG00000092086	mm10_Gm6793
mm10_ENSMUSG00000098075	mm10_Gm26994
mm10_ENSMUSG00000031772	mm10_Cntnap4
mm10_ENSMUSG00000078908	mm10_Mon1b
mm10_ENSMUSG00000033409	mm10_Syce1l
mm10_ENSMUSG00000053399	mm10_Adamts18
mm10_ENSMUSG00000031767	mm10_Nudt7
mm10_ENSMUSG00000046844	mm10_Vat1l
mm10_ENSMUSG00000084848	mm10_4933408N05Rik
mm10_ENSMUSG00000008874	mm10_Clec3a
mm10_ENSMUSG00000004637	mm10_Wwox
mm10_ENSMUSG00000090217	mm10_Gm16116
mm10_ENSMUSG00000089723	mm10_Gm16117
mm10_ENSMUSG00000089797	mm10_Gm16118
mm10_ENSMUSG00000055435	mm10_Maf
mm10_ENSMUSG00000086717	mm10_Gm15655
mm10_ENSMUSG00000034467	mm10_Dynlrb2
mm10_ENSMUSG00000031758	mm10_Cdyl2
mm10_ENSMUSG00000014633	mm10_Cmc2
mm10_ENSMUSG00000031756	mm10_Cenpn
mm10_ENSMUSG00000047388	mm10_Atmin
mm10_ENSMUSG00000031847	mm10_1700030J22Rik
mm10_ENSMUSG00000034424	mm10_Gcsh
mm10_ENSMUSG00000034416	mm10_Pkd1l2
mm10_ENSMUSG00000085688	mm10_Gm15395
mm10_ENSMUSG00000031845	mm10_Bco1
mm10_ENSMUSG00000052557	mm10_Gan
mm10_ENSMUSG00000034390	mm10_Cmip
mm10_ENSMUSG00000034330	mm10_Plcg2
mm10_ENSMUSG00000034308	mm10_Sdr42e1
mm10_ENSMUSG00000031844	mm10_Hsd17b2
mm10_ENSMUSG00000031843	mm10_Mphosph6
mm10_ENSMUSG00000031841	mm10_Cdh13
mm10_ENSMUSG00000031839	mm10_Hsbp1
mm10_ENSMUSG00000074064	mm10_Mlycd
mm10_ENSMUSG00000074063	mm10_Osgin1
mm10_ENSMUSG00000031837	mm10_Necab2
mm10_ENSMUSG00000034224	mm10_Slc38a8
mm10_ENSMUSG00000031835	mm10_Mbtps1
mm10_ENSMUSG00000034189	mm10_Hsdl1
mm10_ENSMUSG00000031831	mm10_Dnaaf1
mm10_ENSMUSG00000031832	mm10_Taf1c
mm10_ENSMUSG00000024266	mm10_Adad2
mm10_ENSMUSG00000045246	mm10_Kcng4
mm10_ENSMUSG00000023336	mm10_Wfdc1
mm10_ENSMUSG00000034112	mm10_Atp2c2
mm10_ENSMUSG00000034105	mm10_Tldc1
mm10_ENSMUSG00000031827	mm10_Cotl1
mm10_ENSMUSG00000031828	mm10_Klhl36
mm10_ENSMUSG00000031826	mm10_Usp10
mm10_ENSMUSG00000092329	mm10_Gm20388
mm10_ENSMUSG00000031825	mm10_Crispld2
mm10_ENSMUSG00000089776	mm10_Gm15684
mm10_ENSMUSG00000031823	mm10_Zdhhc7
mm10_ENSMUSG00000097944	mm10_A130014A01Rik
mm10_ENSMUSG00000031824	mm10_6430548M08Rik
mm10_ENSMUSG00000042269	mm10_Fam92b
mm10_ENSMUSG00000097960	mm10_A330074K22Rik
mm10_ENSMUSG00000031822	mm10_Gse1
mm10_ENSMUSG00000031821	mm10_Gins2
mm10_ENSMUSG00000097773	mm10_Gm10614
mm10_ENSMUSG00000097702	mm10_Gm26739
mm10_ENSMUSG00000043687	mm10_1190005I06Rik
mm10_ENSMUSG00000097919	mm10_Gm27021
mm10_ENSMUSG00000097500	mm10_Gm26537
mm10_ENSMUSG00000031819	mm10_Emc8
mm10_ENSMUSG00000031818	mm10_Cox4i1
mm10_ENSMUSG00000041515	mm10_Irf8
mm10_ENSMUSG00000097087	mm10_Gm26878
mm10_ENSMUSG00000101886	mm10_Gm28324
mm10_ENSMUSG00000097336	mm10_Fendrr
mm10_ENSMUSG00000042812	mm10_Foxf1
mm10_ENSMUSG00000031816	mm10_Mthfsd
mm10_ENSMUSG00000046714	mm10_Foxc2
mm10_ENSMUSG00000097084	mm10_Foxl1
mm10_ENSMUSG00000097097	mm10_5033426O07Rik
mm10_ENSMUSG00000097384	mm10_Gm26815
mm10_ENSMUSG00000097783	mm10_Gm26747
mm10_ENSMUSG00000097438	mm10_Gm26784
mm10_ENSMUSG00000031809	mm10_1700018B08Rik
mm10_ENSMUSG00000098211	mm10_Gm27045
mm10_ENSMUSG00000097424	mm10_1700030M09Rik
mm10_ENSMUSG00000052934	mm10_Fbxo31
mm10_ENSMUSG00000031812	mm10_Map1lc3b
mm10_ENSMUSG00000061410	mm10_Zcchc14
mm10_ENSMUSG00000098221	mm10_Gm27030
mm10_ENSMUSG00000025318	mm10_Jph3
mm10_ENSMUSG00000040263	mm10_Klhdc4
mm10_ENSMUSG00000092418	mm10_Gm20406
mm10_ENSMUSG00000097812	mm10_Gm26812
mm10_ENSMUSG00000098109	mm10_9530085P06Rik
mm10_ENSMUSG00000040010	mm10_Slc7a5
mm10_ENSMUSG00000074052	mm10_BC048644
mm10_ENSMUSG00000025317	mm10_Car5a
mm10_ENSMUSG00000098184	mm10_Gm27011
mm10_ENSMUSG00000025316	mm10_Banp
mm10_ENSMUSG00000043903	mm10_Gm22
mm10_ENSMUSG00000049577	mm10_Zfpm1
mm10_ENSMUSG00000039079	mm10_Trhr2
mm10_ENSMUSG00000017478	mm10_Zc3h18
mm10_ENSMUSG00000046108	mm10_Il17c
mm10_ENSMUSG00000006519	mm10_Cyba
mm10_ENSMUSG00000006517	mm10_Mvd
mm10_ENSMUSG00000006587	mm10_Snai3
mm10_ENSMUSG00000014470	mm10_Rnf166
mm10_ENSMUSG00000049482	mm10_Ctu2
mm10_ENSMUSG00000014444	mm10_Piezo1
mm10_ENSMUSG00000006585	mm10_Cdt1
mm10_ENSMUSG00000006589	mm10_Aprt
mm10_ENSMUSG00000015027	mm10_Galns
mm10_ENSMUSG00000015013	mm10_Trappc2l
mm10_ENSMUSG00000069867	mm10_Pabpn1l
mm10_ENSMUSG00000006362	mm10_Cbfa2t3
mm10_ENSMUSG00000090174	mm10_Gm10612
mm10_ENSMUSG00000015016	mm10_Acsf3
mm10_ENSMUSG00000031962	mm10_Cdh15
mm10_ENSMUSG00000035569	mm10_Ankrd11
mm10_ENSMUSG00000000738	mm10_Spg7
mm10_ENSMUSG00000000740	mm10_Rpl13
mm10_ENSMUSG00000034796	mm10_Cpne7
mm10_ENSMUSG00000000739	mm10_Sult5a1
mm10_ENSMUSG00000019278	mm10_Dpep1
mm10_ENSMUSG00000000743	mm10_Chmp1a
mm10_ENSMUSG00000048478	mm10_Spata33
mm10_ENSMUSG00000033862	mm10_Cdk10
mm10_ENSMUSG00000033594	mm10_Spata2l
mm10_ENSMUSG00000097637	mm10_4933417D19Rik
mm10_ENSMUSG00000001062	mm10_Vps9d1
mm10_ENSMUSG00000001065	mm10_Zfp276
mm10_ENSMUSG00000032815	mm10_Fanca
mm10_ENSMUSG00000010154	mm10_Spire2
mm10_ENSMUSG00000001472	mm10_Tcf25
mm10_ENSMUSG00000074037	mm10_Mc1r
mm10_ENSMUSG00000062380	mm10_Tubb3
mm10_ENSMUSG00000001482	mm10_Def8
mm10_ENSMUSG00000031967	mm10_Afg3l1
mm10_ENSMUSG00000031970	mm10_Dbndd1
mm10_ENSMUSG00000040220	mm10_Gas8
mm10_ENSMUSG00000039960	mm10_Rhou
mm10_ENSMUSG00000097203	mm10_4732419C18Rik
mm10_ENSMUSG00000019478	mm10_Rab4a
mm10_ENSMUSG00000085030	mm10_2810455O05Rik
mm10_ENSMUSG00000031971	mm10_Ccsap
mm10_ENSMUSG00000031972	mm10_Acta1
mm10_ENSMUSG00000039509	mm10_Nup133
mm10_ENSMUSG00000031974	mm10_Abcb10
mm10_ENSMUSG00000038697	mm10_Taf5l
mm10_ENSMUSG00000031976	mm10_Urb2
mm10_ENSMUSG00000089704	mm10_Galnt2
mm10_ENSMUSG00000089745	mm10_1810008B01Rik
mm10_ENSMUSG00000089820	mm10_Gm15775
mm10_ENSMUSG00000050751	mm10_Pgbd5
mm10_ENSMUSG00000031979	mm10_Cog2
mm10_ENSMUSG00000031980	mm10_Agt
mm10_ENSMUSG00000031981	mm10_Capn9
mm10_ENSMUSG00000031983	mm10_2310022B05Rik
mm10_ENSMUSG00000037300	mm10_Ttc13
mm10_ENSMUSG00000031982	mm10_Arv1
mm10_ENSMUSG00000043068	mm10_Fam89a
mm10_ENSMUSG00000036913	mm10_Trim67
mm10_ENSMUSG00000031984	mm10_2810004N23Rik
mm10_ENSMUSG00000031985	mm10_Gnpat
mm10_ENSMUSG00000074030	mm10_Exoc8
mm10_ENSMUSG00000031986	mm10_Sprtn
mm10_ENSMUSG00000031987	mm10_Egln1
mm10_ENSMUSG00000056820	mm10_Tsnax
mm10_ENSMUSG00000043051	mm10_Disc1
mm10_ENSMUSG00000086694	mm10_Gm16237
mm10_ENSMUSG00000001995	mm10_Sipa1l2
mm10_ENSMUSG00000050930	mm10_Map10
mm10_ENSMUSG00000031851	mm10_Ntpcr
mm10_ENSMUSG00000060212	mm10_Pcnxl2
mm10_ENSMUSG00000100812	mm10_A730098A19Rik
mm10_ENSMUSG00000031853	mm10_BC021891
mm10_ENSMUSG00000033998	mm10_Kcnk1
mm10_ENSMUSG00000057060	mm10_Slc35f3
mm10_ENSMUSG00000051671	mm10_Coa6
mm10_ENSMUSG00000090290	mm10_Gm17296
mm10_ENSMUSG00000097060	mm10_Gm26759
mm10_ENSMUSG00000051495	mm10_Irf2bp2
mm10_ENSMUSG00000093904	mm10_Tomm20
mm10_ENSMUSG00000033931	mm10_Rbm34
mm10_ENSMUSG00000025812	mm10_Pard3
mm10_ENSMUSG00000025810	mm10_Nrp1
mm10_ENSMUSG00000025809	mm10_Itgb1
mm10_ENSMUSG00000102141	mm10_Gm3952
mm10_ENSMUSG00000025808	mm10_Ccdc7a
mm10_ENSMUSG00000056018	mm10_Ccdc7b
mm10_ENSMUSG00000078840	mm10_Gm10999
mm10_ENSMUSG00000071302	mm10_2610044O15Rik8
mm10_ENSMUSG00000090487	mm10_Gm2888
mm10_ENSMUSG00000079410	mm10_Gm2897
mm10_ENSMUSG00000071613	mm10_Gm10340
mm10_ENSMUSG00000079409	mm10_Gm5795
mm10_ENSMUSG00000096039	mm10_D830030K20Rik
mm10_ENSMUSG00000079407	mm10_1700110I01Rik
mm10_ENSMUSG00000096574	mm10_Gm2956
mm10_ENSMUSG00000095533	mm10_Gm10413
mm10_ENSMUSG00000096488	mm10_Gm10409
mm10_ENSMUSG00000095195	mm10_Gm3005
mm10_ENSMUSG00000072739	mm10_Gm10408
mm10_ENSMUSG00000095368	mm10_Gm3012
mm10_ENSMUSG00000079402	mm10_Gm3020
mm10_ENSMUSG00000090364	mm10_Gm3043
mm10_ENSMUSG00000096793	mm10_Gm3002
mm10_ENSMUSG00000093887	mm10_Gm3033
mm10_ENSMUSG00000096218	mm10_Gm2916
mm10_ENSMUSG00000096901	mm10_Gm3029
mm10_ENSMUSG00000091756	mm10_Gm3095
mm10_ENSMUSG00000095686	mm10_Gm3099
mm10_ENSMUSG00000096775	mm10_Gm5796
mm10_ENSMUSG00000091022	mm10_Gm3115
mm10_ENSMUSG00000091563	mm10_Gm8108
mm10_ENSMUSG00000090764	mm10_Gm3127
mm10_ENSMUSG00000079391	mm10_Gm2974
mm10_ENSMUSG00000091114	mm10_Gm3138
mm10_ENSMUSG00000079389	mm10_Gm3149
mm10_ENSMUSG00000079388	mm10_2610042L04Rik
mm10_ENSMUSG00000095056	mm10_Gm3159
mm10_ENSMUSG00000091418	mm10_Gm3164
mm10_ENSMUSG00000079386	mm10_Gm3173
mm10_ENSMUSG00000091148	mm10_Gm3182
mm10_ENSMUSG00000090472	mm10_Gm3047
mm10_ENSMUSG00000094258	mm10_Gm8159
mm10_ENSMUSG00000090872	mm10_Gm3239
mm10_ENSMUSG00000091700	mm10_Gm7876
mm10_ENSMUSG00000094628	mm10_Gm3252
mm10_ENSMUSG00000090539	mm10_Gm9602
mm10_ENSMUSG00000091494	mm10_Gm3269
mm10_ENSMUSG00000094132	mm10_Gm3264
mm10_ENSMUSG00000091185	mm10_Gm3278
mm10_ENSMUSG00000090827	mm10_Gm8297
mm10_ENSMUSG00000079383	mm10_Gm3298
mm10_ENSMUSG00000096197	mm10_4930555G01Rik
mm10_ENSMUSG00000095681	mm10_Gm8281
mm10_ENSMUSG00000079378	mm10_Gm8279
mm10_ENSMUSG00000095912	mm10_Gm3317
mm10_ENSMUSG00000079380	mm10_Gm8271
mm10_ENSMUSG00000094929	mm10_Gm3526
mm10_ENSMUSG00000096023	mm10_Gm3542
mm10_ENSMUSG00000096003	mm10_Gm3500
mm10_ENSMUSG00000094825	mm10_Gm3194
mm10_ENSMUSG00000095797	mm10_Gm8246
mm10_ENSMUSG00000094578	mm10_Gm3187
mm10_ENSMUSG00000095295	mm10_Gm3488
mm10_ENSMUSG00000097853	mm10_Gm3532
mm10_ENSMUSG00000096629	mm10_Gm3383
mm10_ENSMUSG00000090547	mm10_Gm8265
mm10_ENSMUSG00000096470	mm10_Gm9603
mm10_ENSMUSG00000094370	mm10_Gm3373
mm10_ENSMUSG00000090512	mm10_Gm3424
mm10_ENSMUSG00000090707	mm10_Gm8237
mm10_ENSMUSG00000091275	mm10_Gm3248
mm10_ENSMUSG00000090643	mm10_Gm3453
mm10_ENSMUSG00000091568	mm10_Gm8206
mm10_ENSMUSG00000094634	mm10_Gm3468
mm10_ENSMUSG00000091882	mm10_Gm6337
mm10_ENSMUSG00000079371	mm10_Gm3476
mm10_ENSMUSG00000094460	mm10_Gm21560
mm10_ENSMUSG00000079396	mm10_Gm3411
mm10_ENSMUSG00000094811	mm10_Gm21103
mm10_ENSMUSG00000096828	mm10_Gm3618
mm10_ENSMUSG00000072738	mm10_Gm16440
mm10_ENSMUSG00000096904	mm10_Gm3591
mm10_ENSMUSG00000095360	mm10_Gm3594
mm10_ENSMUSG00000090627	mm10_Gm8356
mm10_ENSMUSG00000093898	mm10_Gm3629
mm10_ENSMUSG00000096839	mm10_Gm3460
mm10_ENSMUSG00000094590	mm10_Gm10251
mm10_ENSMUSG00000091814	mm10_Gm8050
mm10_ENSMUSG00000091754	mm10_Gm3636
mm10_ENSMUSG00000090404	mm10_Gm8362
mm10_ENSMUSG00000096685	mm10_Gm3642
mm10_ENSMUSG00000090691	mm10_Gm3667
mm10_ENSMUSG00000091400	mm10_Gm6356
mm10_ENSMUSG00000093985	mm10_Gm10406
mm10_ENSMUSG00000094021	mm10_Gm3685
mm10_ENSMUSG00000092167	mm10_Gm3696
mm10_ENSMUSG00000096869	mm10_Gm6676
mm10_ENSMUSG00000090363	mm10_Gm3512
mm10_ENSMUSG00000095015	mm10_Gm16434
mm10_ENSMUSG00000096183	mm10_Gm3727
mm10_ENSMUSG00000091472	mm10_Gm3739
mm10_ENSMUSG00000072726	mm10_Gm5797
mm10_ENSMUSG00000091676	mm10_Gm8374
mm10_ENSMUSG00000071591	mm10_Gm10339
mm10_ENSMUSG00000091227	mm10_Gm3755
mm10_ENSMUSG00000091617	mm10_Gm3752
mm10_ENSMUSG00000079364	mm10_Gm3558
mm10_ENSMUSG00000094706	mm10_Gm10338
mm10_ENSMUSG00000063277	mm10_Gm10128
mm10_ENSMUSG00000097169	mm10_Gm26661
mm10_ENSMUSG00000025278	mm10_Flnb
mm10_ENSMUSG00000025279	mm10_Dnase1l3
mm10_ENSMUSG00000025277	mm10_Abhd6
mm10_ENSMUSG00000023156	mm10_Rpp14
mm10_ENSMUSG00000033885	mm10_Pxk
mm10_ENSMUSG00000021748	mm10_Pdhb
mm10_ENSMUSG00000021752	mm10_Kctd6
mm10_ENSMUSG00000021751	mm10_Acox2
mm10_ENSMUSG00000021750	mm10_Fam107a
mm10_ENSMUSG00000021749	mm10_Oit1
mm10_ENSMUSG00000021747	mm10_4930452B06Rik
mm10_ENSMUSG00000097898	mm10_4930455B14Rik
mm10_ENSMUSG00000060579	mm10_Fhit
mm10_ENSMUSG00000089833	mm10_Fhitos
mm10_ENSMUSG00000072714	mm10_Rpl21-ps4
mm10_ENSMUSG00000097148	mm10_Gm3839
mm10_ENSMUSG00000021745	mm10_Ptprg
mm10_ENSMUSG00000085883	mm10_Gm3848
mm10_ENSMUSG00000033111	mm10_3830406C13Rik
mm10_ENSMUSG00000021743	mm10_Fezf2
mm10_ENSMUSG00000054423	mm10_Cadps
mm10_ENSMUSG00000051729	mm10_Gm5087
mm10_ENSMUSG00000056296	mm10_Synpr
mm10_ENSMUSG00000044772	mm10_Sntn
mm10_ENSMUSG00000084902	mm10_Gm281
mm10_ENSMUSG00000079357	mm10_Gm11100
mm10_ENSMUSG00000053453	mm10_Thoc7
mm10_ENSMUSG00000021738	mm10_Atxn7
mm10_ENSMUSG00000021737	mm10_Psmd6
mm10_ENSMUSG00000052417	mm10_Olfr720
mm10_ENSMUSG00000072707	mm10_Olfr31
mm10_ENSMUSG00000068758	mm10_Il3ra
mm10_ENSMUSG00000091809	mm10_Olfr721-ps1
mm10_ENSMUSG00000021733	mm10_Slc4a7
mm10_ENSMUSG00000042567	mm10_Nek10
mm10_ENSMUSG00000045201	mm10_Lrrc3b
mm10_ENSMUSG00000097547	mm10_B230110C06Rik
mm10_ENSMUSG00000021786	mm10_Oxsm
mm10_ENSMUSG00000021785	mm10_Ngly1
mm10_ENSMUSG00000017485	mm10_Top2b
mm10_ENSMUSG00000017491	mm10_Rarb
mm10_ENSMUSG00000021779	mm10_Thrb
mm10_ENSMUSG00000021775	mm10_Nr1d2
mm10_ENSMUSG00000012405	mm10_Rpl15
mm10_ENSMUSG00000021772	mm10_Nkiras1
mm10_ENSMUSG00000021774	mm10_Ube2e1
mm10_ENSMUSG00000058317	mm10_Ube2e2
mm10_ENSMUSG00000093814	mm10_Gm9637
mm10_ENSMUSG00000095280	mm10_Gm21738
mm10_ENSMUSG00000092036	mm10_Gm2244
mm10_ENSMUSG00000093979	mm10_Gm2237
mm10_ENSMUSG00000095024	mm10_Gm5458
mm10_ENSMUSG00000021806	mm10_Nid2
mm10_ENSMUSG00000021807	mm10_2700060E02Rik
mm10_ENSMUSG00000043004	mm10_Gng2
mm10_ENSMUSG00000045107	mm10_Saysd1
mm10_ENSMUSG00000023243	mm10_Kcnk5
mm10_ENSMUSG00000023387	mm10_Kcnk16
mm10_ENSMUSG00000021809	mm10_Nudt13
mm10_ENSMUSG00000021810	mm10_Ecd
mm10_ENSMUSG00000039599	mm10_Fam149b
mm10_ENSMUSG00000021811	mm10_Dnajc9
mm10_ENSMUSG00000049960	mm10_Mrps16
mm10_ENSMUSG00000039543	mm10_Cfap70
mm10_ENSMUSG00000084942	mm10_7330404K18Rik
mm10_ENSMUSG00000021814	mm10_Anxa7
mm10_ENSMUSG00000021815	mm10_Mss51
mm10_ENSMUSG00000021816	mm10_Ppp3cb
mm10_ENSMUSG00000084925	mm10_1810062O18Rik
mm10_ENSMUSG00000034235	mm10_Usp54
mm10_ENSMUSG00000099966	mm10_2810402E24Rik
mm10_ENSMUSG00000068697	mm10_Myoz1
mm10_ENSMUSG00000039376	mm10_Synpo2l
mm10_ENSMUSG00000039367	mm10_Sec24c
mm10_ENSMUSG00000097577	mm10_6230400D17Rik
mm10_ENSMUSG00000039357	mm10_Fut11
mm10_ENSMUSG00000063787	mm10_Chchd1
mm10_ENSMUSG00000021819	mm10_Zswim8
mm10_ENSMUSG00000039308	mm10_Ndst2
mm10_ENSMUSG00000021820	mm10_Camk2g
mm10_ENSMUSG00000021822	mm10_Plau
mm10_ENSMUSG00000021823	mm10_Vcl
mm10_ENSMUSG00000021824	mm10_Ap3m1
mm10_ENSMUSG00000039197	mm10_Adk
mm10_ENSMUSG00000021767	mm10_Kat6b
mm10_ENSMUSG00000063821	mm10_Dupd1
mm10_ENSMUSG00000021768	mm10_Dusp13
mm10_ENSMUSG00000084940	mm10_Gm15935
mm10_ENSMUSG00000021770	mm10_Samd8
mm10_ENSMUSG00000021771	mm10_Vdac2
mm10_ENSMUSG00000021773	mm10_Comtd1
mm10_ENSMUSG00000039081	mm10_Zfp503
mm10_ENSMUSG00000063458	mm10_1700112E06Rik
mm10_ENSMUSG00000068680	mm10_Gm10248
mm10_ENSMUSG00000063142	mm10_Kcnma1
mm10_ENSMUSG00000071567	mm10_A830039N20Rik
mm10_ENSMUSG00000100100	mm10_Gm29626
mm10_ENSMUSG00000021782	mm10_Dlg5
mm10_ENSMUSG00000038925	mm10_E330034G19Rik
mm10_ENSMUSG00000025280	mm10_Polr3a
mm10_ENSMUSG00000025290	mm10_Rps24
mm10_ENSMUSG00000048628	mm10_4930542C16Rik
mm10_ENSMUSG00000038792	mm10_4931403M11Rik
mm10_ENSMUSG00000089887	mm10_4930428N03Rik
mm10_ENSMUSG00000072686	mm10_Gm10398
mm10_ENSMUSG00000097601	mm10_Gm26660
mm10_ENSMUSG00000087535	mm10_Zmiz1os1
mm10_ENSMUSG00000007817	mm10_Zmiz1
mm10_ENSMUSG00000097136	mm10_Gm26772
mm10_ENSMUSG00000021868	mm10_Ppif
mm10_ENSMUSG00000055538	mm10_Zcchc24
mm10_ENSMUSG00000021866	mm10_Anxa11
mm10_ENSMUSG00000098609	mm10_Anxa11os
mm10_ENSMUSG00000095304	mm10_Plac9a
mm10_ENSMUSG00000072676	mm10_Tmem254a
mm10_ENSMUSG00000095975	mm10_Cphx1
mm10_ENSMUSG00000048502	mm10_Duxbl1
mm10_ENSMUSG00000094800	mm10_Gm9780
mm10_ENSMUSG00000072680	mm10_Tmem254c
mm10_ENSMUSG00000098463	mm10_Cphx2
mm10_ENSMUSG00000094817	mm10_Cphx3
mm10_ENSMUSG00000072675	mm10_Duxbl2
mm10_ENSMUSG00000072674	mm10_Plac9b
mm10_ENSMUSG00000021867	mm10_Tmem254b
mm10_ENSMUSG00000072672	mm10_Duxbl3
mm10_ENSMUSG00000021874	mm10_4933413J09Rik
mm10_ENSMUSG00000090104	mm10_Slmapos2
mm10_ENSMUSG00000021870	mm10_Slmap
mm10_ENSMUSG00000078128	mm10_Gm2178
mm10_ENSMUSG00000040818	mm10_Dennd6a
mm10_ENSMUSG00000090861	mm10_Arf4os
mm10_ENSMUSG00000021877	mm10_Arf4
mm10_ENSMUSG00000043702	mm10_Pde12
mm10_ENSMUSG00000096052	mm10_9930004E17Rik
mm10_ENSMUSG00000021879	mm10_Dnah12
mm10_ENSMUSG00000021898	mm10_Asb14
mm10_ENSMUSG00000040760	mm10_Appl1
mm10_ENSMUSG00000040726	mm10_Hesx1
mm10_ENSMUSG00000040717	mm10_Il17rd
mm10_ENSMUSG00000021895	mm10_Arhgef3
mm10_ENSMUSG00000040651	mm10_Fam208a
mm10_ENSMUSG00000046753	mm10_Ccdc66
mm10_ENSMUSG00000040640	mm10_Erc2
mm10_ENSMUSG00000021994	mm10_Wnt5a
mm10_ENSMUSG00000097002	mm10_Gm2670
mm10_ENSMUSG00000021991	mm10_Cacna2d3
mm10_ENSMUSG00000045776	mm10_Lrtm1
mm10_ENSMUSG00000042682	mm10_Selk
mm10_ENSMUSG00000015971	mm10_Actr8
mm10_ENSMUSG00000015966	mm10_Il17rb
mm10_ENSMUSG00000015970	mm10_Chdh
mm10_ENSMUSG00000015968	mm10_Cacna1d
mm10_ENSMUSG00000021962	mm10_Dcp1a
mm10_ENSMUSG00000021957	mm10_Tkt
mm10_ENSMUSG00000021948	mm10_Prkcd
mm10_ENSMUSG00000052395	mm10_Rft1
mm10_ENSMUSG00000006527	mm10_Sfmbt1
mm10_ENSMUSG00000087653	mm10_1700087M22Rik
mm10_ENSMUSG00000006526	mm10_Tmem110
mm10_ENSMUSG00000042485	mm10_Mustn1
mm10_ENSMUSG00000021922	mm10_Itih4
mm10_ENSMUSG00000006522	mm10_Itih3
mm10_ENSMUSG00000006529	mm10_Itih1
mm10_ENSMUSG00000021918	mm10_Nek4
mm10_ENSMUSG00000021917	mm10_Spcs1
mm10_ENSMUSG00000021916	mm10_Glt8d1
mm10_ENSMUSG00000042354	mm10_Gnl3
mm10_ENSMUSG00000042323	mm10_Pbrm1
mm10_ENSMUSG00000058351	mm10_Smim4
mm10_ENSMUSG00000071547	mm10_Nt5dc2
mm10_ENSMUSG00000042286	mm10_Stab1
mm10_ENSMUSG00000021910	mm10_Nisch
mm10_ENSMUSG00000091898	mm10_Tnnc1
mm10_ENSMUSG00000021904	mm10_Sema3g
mm10_ENSMUSG00000021902	mm10_Phf7
mm10_ENSMUSG00000021901	mm10_Bap1
mm10_ENSMUSG00000019027	mm10_Dnah1
mm10_ENSMUSG00000021893	mm10_Capn7
mm10_ENSMUSG00000021892	mm10_Sh3bp5
mm10_ENSMUSG00000021891	mm10_Mettl6
mm10_ENSMUSG00000021890	mm10_Eaf1
mm10_ENSMUSG00000057606	mm10_Colq
mm10_ENSMUSG00000021884	mm10_Hacl1
mm10_ENSMUSG00000021900	mm10_Btd
mm10_ENSMUSG00000014496	mm10_Ankrd28
mm10_ENSMUSG00000046005	mm10_D830044D21Rik
mm10_ENSMUSG00000021903	mm10_Galnt15
mm10_ENSMUSG00000021905	mm10_Dph3
mm10_ENSMUSG00000021906	mm10_Oxnad1
mm10_ENSMUSG00000021907	mm10_Msmb
mm10_ENSMUSG00000056234	mm10_Ncoa4
mm10_ENSMUSG00000013701	mm10_Timm23
mm10_ENSMUSG00000021911	mm10_Parg
mm10_ENSMUSG00000090459	mm10_Gm17210
mm10_ENSMUSG00000021913	mm10_Ogdhl
mm10_ENSMUSG00000072473	mm10_1700024G13Rik
