"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"Amd1",6.51484856273459e-08,1.28208832856319,1,1,0.00239440229226184
"Dhfr",6.51484856273459e-08,1.56905470913025,1,1,0.00239440229226184
"Fam129b",6.51807038273209e-08,4.94568900695954,0.722,0.379,0.00239558640776552
"Mpdz",6.57193175967937e-08,4.21956460551105,0.646,0.224,0.00241538207963496
"Rmnd5a",6.58636626023268e-08,1.72103841246076,0.987,0.914,0.00242068719162332
"Gm12040",6.67633107322645e-08,2.46941818406024,0.734,0.5,0.00245375195934292
"Gm17538",6.69370396179744e-08,2.24322410415361,0.848,0.707,0.00246013701707941
"Dab2",6.71337486571266e-08,4.82311346204199,0.532,0.086,0.00246736666439537
"Gm14820",6.73061089069778e-08,-2.67772184270837,0.253,0.672,0.00247370142065816
"Telo2",6.83695099473734e-08,2.3242370643763,0.911,0.603,0.00251278459909581
"Bub1",6.83904596217145e-08,1.78423513329447,1,1,0.00251355456247687
"Usp9x",6.83904596217145e-08,1.34221840440145,1,1,0.00251355456247687
"Platr28",6.8819318644569e-08,-1.94791251722175,0.215,0.655,0.00252931641814385
"Mbnl2",6.8961126241284e-08,3.00359836323585,0.975,0.793,0.00253452827274591
"Gm6954",6.89727613495587e-08,2.14673540716888,0.772,0.517,0.00253495589788033
"Nrep",6.91392297138902e-08,3.93250588232672,0.633,0.155,0.0025410741096746
"Glns-ps1",6.95173921054203e-08,2.17674674665201,0.873,0.759,0.00255497271205051
"B830012L14Rik",6.96711148733672e-08,3.43675444119119,0.823,0.431,0.00256062248494086
"Rad18",7.0044989881924e-08,1.87406742164107,1,0.931,0.00257436351313035
"Rap2b",7.00670625079245e-08,2.8508930127077,1,0.966,0.00257517474835375
"Tlk2",7.0069515394846e-08,1.65791501246305,1,1,0.00257526489930678
"Krt7",7.05499341235943e-08,6.85871445767559,0.684,0.241,0.00259292172884446
"Gm12420",7.11226399016606e-08,3.24642911895477,0.62,0.259,0.00261397038430573
"Tnfaip8",7.11872987279017e-08,3.10441698227302,0.899,0.534,0.00261634679014657
"Ube2f",7.1577969640853e-08,1.61172925398202,1,0.862,0.00263070511821027
"Espn",7.17153005402868e-08,3.68319925686957,0.544,0.086,0.00263575244075716
"Lsg1",7.17884705724431e-08,1.6423714505952,1,0.983,0.002638441658949
"Gm26217",7.20071454174319e-08,2.66600107758035,0.696,0.293,0.00264647861552688
"Gm8412",7.23642682214731e-08,1.73075678363488,0.823,0.534,0.0026596039499438
"Far1",7.35456732912627e-08,1.76337658279669,1,0.966,0.00270302413047378
"Mastl",7.35456732912627e-08,2.16220777656713,1,0.966,0.00270302413047378
"Ppih",7.35482398871975e-08,1.77100929413512,1,0.983,0.00270311846057417
"Tex10",7.35482398871975e-08,1.52887578831686,1,1,0.00270311846057417
"Gm13194",7.38583043882298e-08,1.88507651004272,0.658,0.259,0.00271451426118061
"Nudt9",7.46295760613036e-08,2.07994168549136,0.949,0.759,0.00274286080898109
"M1ap",7.511342139758e-08,-1.79475571446591,0.278,0.759,0.00276064357662526
"Anapc13",7.53497582233201e-08,1.29700162077592,1,1,0.00276932966398168
"Lyrm9",7.55010976478232e-08,1.95478374809048,0.949,0.724,0.00277489184185045
"Gm15365",7.61178177584099e-08,2.34228426083957,0.709,0.448,0.00279755815607484
"Eya1",7.63880129046407e-08,-1.40530325567259,0.152,0.586,0.00280748863828426
"Gm16391",7.64647413272579e-08,2.05792512636727,0.684,0.276,0.00281030863800071
"Vash2",7.66625975268983e-08,10.1308088701209,0.443,0.034,0.00281758044690609
"Mcmbp",7.71939810409572e-08,1.48443259046408,1,1,0.0028371103851983
"Wdr33",7.71939810409572e-08,1.21541487676095,1,0.983,0.0028371103851983
"Sdhaf2",7.72331195410283e-08,1.94825297489403,0.975,0.759,0.00283854884249141
"Prdm5",7.75566198195311e-08,2.10743399123597,0.975,0.776,0.00285043844822723
"Med14",7.86881361897987e-08,3.28595498538541,0.81,0.379,0.00289202506938367
"Rae1",7.90818848090953e-08,1.69378666700127,1,1,0.00290649651238868
"Zfp296",7.93658054273078e-08,-1.98436843672713,0.671,0.948,0.00291693144686984
"Atp11b",8.0677941042784e-08,1.97124190100231,0.987,0.862,0.00296515636714544
"Gm7834",8.08685296424674e-08,1.55648023189875,0.557,0.138,0.0029721610699496
"Xpo4",8.10116580370788e-08,1.6584855174634,1,0.966,0.00297742146783676
"Cdc73",8.10144674471138e-08,2.10510033861409,1,1,0.00297752472208377
"Gm16421",8.1279303576293e-08,3.52498715797897,0.671,0.31,0.0029872582443395
"1700016C15Rik",8.16832846761777e-08,4.83708568336828,0.456,0.034,0.00300210576170356
"Gm12986",8.1696516697275e-08,1.91078858116835,0.633,0.224,0.00300259207817495
"Cnksr1",8.19901255873982e-08,8.53481145010911,0.418,0.017,0.00301338308571365
"Arl4a",8.20432565591869e-08,2.70843050487028,0.937,0.81,0.0030153358083198
"Gm6756",8.24863195543815e-08,2.03511325182629,0.595,0.19,0.00303161970258218
"Gm15989",8.27281962530138e-08,-0.768187065155031,0.747,0.362,0.00304050939688701
"Cpsf3",8.29927487751489e-08,1.27070618498678,1,0.983,0.00305023249573305
"Ctps",8.29927487751489e-08,1.64254970639921,1,1,0.00305023249573305
"Rps27-ps1",8.30122046945536e-08,0.497035557778606,0.797,0.5,0.00305094755913893
"Gm14006",8.33319241154572e-08,1.84459764440758,0.481,0.069,0.0030626982070154
"Pim3",8.39537936784033e-08,2.4024634599392,0.975,0.81,0.00308555377906236
"Gm5555",8.3970294767569e-08,1.60847473798529,0.962,0.983,0.00308616024359246
"Rab25",8.45618877986982e-08,3.26404714765013,0.684,0.241,0.00310790306226556
"Gm5449",8.47763046356739e-08,2.42131440875497,0.658,0.293,0.00311578352427492
"Actr10",8.50060156863146e-08,1.8362796271518,1,0.948,0.00312422609451912
"Eif3g",8.50177709734332e-08,1.18199493315161,1,1,0.00312465813658659
"Rplp2",8.50177709734332e-08,0.76592788693638,1,1,0.00312465813658659
"Rnf122",8.50749824398437e-08,3.60157208624001,0.823,0.466,0.00312676082961158
"Aif1l",8.54566237311356e-08,7.98676483026806,0.646,0.224,0.00314078729199043
"Gm10425",8.64582676438365e-08,1.73042521870668,0.633,0.207,0.00317760071071392
"Satb1",8.67292750992655e-08,4.94419397183822,0.582,0.138,0.0031875610477233
"Eras",8.67717602874385e-08,3.61412293065785,0.582,0.155,0.00318912250584423
"Lgr5",8.68825341338081e-08,2.63778741666071,0.759,0.448,0.00319319377701985
"Rexo2",8.70785761488243e-08,1.80326540152721,1,0.948,0.00320039890919774
"Kctd5",8.78902477362229e-08,1.61766731554901,0.987,0.879,0.0032302302750494
"Elof1",9.01831055176351e-08,1.74333994040978,0.987,0.914,0.00331449967708964
"Rab10",9.13211858576332e-08,2.09926810425285,0.987,0.931,0.00335632754382559
"Dicer1",9.13809058049101e-08,2.33672425027668,1,0.966,0.00335852243104786
"Ak2",9.13840498971024e-08,1.00593745003565,1,1,0.00335863798586821
"Vps4b",9.13840498971024e-08,1.78495052361033,1,1,0.00335863798586821
"Git1",9.21961104518494e-08,2.15641489313666,0.962,0.724,0.00338848364743682
"Gm3002",9.30019805411325e-08,1.98433469263283,0.468,0.052,0.00341810179082824
"Nrg1",9.30930709112572e-08,8.84363529696079,0.418,0.017,0.00342144963520143
"Calr",9.3606921174428e-08,1.4756050220038,1,1,0.00344033517392375
"Gm11474",9.36183444161467e-08,1.66445528612771,0.734,0.448,0.00344075501232664
"Carmil1",9.38382970594324e-08,2.7644566790005,0.937,0.69,0.00344883893182532
"Ube2g1",9.4465086600549e-08,2.642665522412,0.987,0.879,0.00347187532782998
"Sohlh2",9.47331223724655e-08,-3.04758275105821,0.139,0.569,0.00348172644655522
"Gm5699",9.48405002826883e-08,-11.7950600257576,0.025,0.379,0.00348567290688964
"Gm10364",9.51223279530543e-08,6.51102248071635,0.443,0.034,0.00349603091925861
"Katnbl1",9.57670596578212e-08,1.81209319084486,1,0.897,0.0035197267436039
"Tusc2",9.65300165465553e-08,3.3218345570839,0.848,0.776,0.00354776769813555
"Gm6689",9.71923191260509e-08,2.14426161607248,0.772,0.552,0.00357210930483975
"Plekhj1",9.8197310718944e-08,1.64337888451977,0.987,0.966,0.00360904576085335
"Rab9",9.8197310718944e-08,1.61198166585957,1,0.948,0.00360904576085335
"Srgn",9.83393972953485e-08,-2.45275838981265,0.025,0.379,0.00361426786879594
"Efna5",9.878389165912e-08,6.30118929687831,0.494,0.069,0.00363060437014764
"Gm5796",9.878389165912e-08,4.73502890987888,0.494,0.069,0.00363060437014764
"Znrd1as",9.90909716506434e-08,2.67691739420415,0.962,0.724,0.0036418904810761
"Gm15836",9.93854387871187e-08,3.47453734224773,0.684,0.328,0.00365271303174297
"Hmgb1-ps3",9.96361383626934e-08,1.56616499773836,0.886,0.81,0.00366192699324407
"Car2",1.00029531420889e-07,5.3304061152236,0.81,0.534,0.00367638536831194
"Mrpl34",1.00594130289553e-07,1.27280849003399,1,1,0.00369713607053193
"Srrm4os",1.01664103361869e-07,-1.28468184320097,0.468,0.897,0.00373646079085876
"Pvt1",1.02315371182086e-07,2.71453007908418,0.873,0.483,0.00376039683705519
"Aggf1",1.02998275636779e-07,2.22329223369941,0.975,0.966,0.00378549562447855
"Gigyf2",1.03033440134729e-07,1.62537167824542,1,1,0.00378678802527171
"Psmd6",1.03033440134729e-07,1.28052631607643,1,1,0.00378678802527171
"Rrp15",1.03033440134729e-07,1.40072830771271,0.987,1,0.00378678802527171
"Sqle",1.03033440134729e-07,1.92472298706886,1,1,0.00378678802527171
"Wdr74",1.03033440134729e-07,1.43596927253254,1,1,0.00378678802527171
"Gm11918",1.03530274807391e-07,1.55952464879941,0.848,0.707,0.00380504818999603
"Esyt2",1.04238907759022e-07,2.51839786183061,0.987,0.948,0.00383109257686734
"Gm13688",1.04726072040264e-07,1.68119541757089,0.797,0.483,0.00384899732569581
"Ccng2",1.0476943043754e-07,3.00559031907223,0.646,0.207,0.00385059087687091
"Mageb16-ps1",1.05180315003874e-07,2.72789785338887,0.722,0.431,0.00386569211733738
"Rhpn2",1.05344253084169e-07,2.14026731384718,0.899,0.5,0.00387171733360245
"Bub3",1.05529957132432e-07,1.28598540074046,1,1,0.00387854251448826
"Ddx18",1.05529957132432e-07,1.47362436956812,1,1,0.00387854251448826
"Gpbp1l1",1.05529957132432e-07,0.850299448217893,1,1,0.00387854251448826
"Snx5",1.05529957132432e-07,1.23956033288203,1,1,0.00387854251448826
"Gm15981",1.05977043522176e-07,1.88839804570044,0.772,0.414,0.00389497428057054
"Sall3",1.06816390857001e-07,-0.655037831084648,0.228,0.741,0.00392582281316736
"Msantd4",1.07644429699368e-07,2.45399435437682,0.987,0.862,0.00395625572474089
"Gm12856",1.0807026451731e-07,1.22422676216041,1,0.948,0.0039719064318047
"Cox20-ps",1.08105059043927e-07,2.18163791041624,0.823,0.5,0.00397318523504147
"Aoah",1.09547522559451e-07,-2.01361603015222,0.557,0.897,0.0040262000966275
"Gm16510",1.09603258699104e-07,1.79784574524641,0.532,0.121,0.00402824856696818
"Mogs",1.11705909872935e-07,2.62291720694012,0.962,0.724,0.00410552730555997
"Gm12271",1.11758886403791e-07,1.4147535759903,0.684,0.293,0.00410747435199853
"Rnf38",1.11992063509524e-07,1.92912790565887,0.987,0.948,0.00411604431016554
"Sdccag3",1.11992063509524e-07,2.69719015139228,0.987,0.948,0.00411604431016554
"Abhd11os",1.12360022599545e-07,3.10965688680818,0.684,0.259,0.00412956791060109
"Gm14470",1.12606299408108e-07,1.90040286688308,0.544,0.138,0.00413861932214618
"Rai14",1.13241301241891e-07,2.70946709023787,0.975,0.931,0.00416195754454324
"Bax",1.13375823336926e-07,1.21159946109557,1,1,0.00416690163510204
"Phb2",1.13375823336926e-07,1.20152194187969,1,1,0.00416690163510204
"S100a11",1.13375823336926e-07,2.86634025645678,1,0.983,0.00416690163510204
"Zc3h15",1.13375823336926e-07,1.38715952403073,1,1,0.00416690163510204
"Bend3",1.13705800055376e-07,2.73860681493887,0.937,0.69,0.00417902926943523
"Adss",1.1611438385417e-07,1.66592621593236,1,1,0.00426755194979232
"Phf21a",1.16458379526096e-07,2.44864819085824,0.937,0.776,0.00428019482272261
"Mapk8ip1",1.18422969826455e-07,2.14675537122059,0.646,0.155,0.00435239941003168
"Mrpl47",1.18836515842624e-07,1.53030383601404,0.987,0.931,0.00436759846676395
"Hmgb1-ps2",1.1887670388269e-07,1.81657106058393,0.975,0.966,0.0043690754978005
"Serinc3",1.18900822343138e-07,2.20074562711347,0.987,0.966,0.00436996192357734
"Thumpd3",1.18916903665653e-07,1.61880754880444,0.987,1,0.00437055296042374
"Bud31",1.20301947592273e-07,1.63154235629534,0.987,0.948,0.0044214574798588
"Psors1c2",1.20758637618616e-07,8.55992130789953,0.43,0.034,0.00443824220839699
"Dtd2",1.21702626804256e-07,1.75730654895897,0.987,0.931,0.00447293664293684
"AA465934",1.21768379220171e-07,1.55377047067856,0.987,0.966,0.00447535324147896
"Dhx9",1.21784822118309e-07,1.35968508649548,1,1,0.00447595756731421
"Gm9774",1.21784822118309e-07,1.48019296394637,1,1,0.00447595756731421
"Zfp365",1.22830463871516e-07,4.27924302820902,0.696,0.241,0.00451438803866984
"Lrwd1",1.23098347033538e-07,1.47867253272141,0.962,0.948,0.00452423354852361
"Igsf1",1.23652842503222e-07,8.16836382642502,0.418,0.017,0.00454461292052093
"Gm8876",1.24489111177663e-07,2.80087988073586,0.696,0.379,0.00457534830311264
"Dnajc13",1.24715406384226e-07,1.7999812566433,1,0.966,0.00458366533083947
"4933434E20Rik",1.24719609635994e-07,1.39944031300699,1,1,0.00458381981295168
"Rpa3",1.24719609635994e-07,1.38207091708557,1,1,0.00458381981295168
"Pde12",1.25868695349378e-07,2.66289648936901,0.975,0.707,0.0046260521601757
"Sdf2",1.27482295559124e-07,1.69284613573266,0.987,0.897,0.00468535680868449
"A430005L14Rik",1.2772276835969e-07,1.3573425134033,1,0.983,0.00469419490552369
"Parl",1.2772276835969e-07,1.16056029024701,1,1,0.00469419490552369
"Hist1h4n",1.29129482643897e-07,3.47227493933372,0.443,0.034,0.00474589587561115
"Khk",1.29165334982174e-07,2.4031939552253,0.62,0.172,0.00474721355659983
"Smad5",1.2927576867845e-07,3.83142479768552,0.886,0.586,0.00475127232623908
"Samd8",1.30778257734427e-07,1.64464706612216,1,0.948,0.0048064933065134
"Gemin5",1.30791438842634e-07,1.7784997783089,1,0.966,0.00480697775178334
"Tada2a",1.30795832800206e-07,1.29294419043318,1,1,0.00480713924290598
"Zscan5b",1.31434323441772e-07,-3.30203960316114,0.063,0.448,0.00483060568945544
"Fgfr1op2",1.31627726334374e-07,2.07109355288823,0.962,0.879,0.00483771382596723
"Depdc1a",1.33377493270968e-07,1.91363967048085,0.937,0.724,0.00490202301018789
"Gm16302",1.33433236111809e-07,2.14371470065023,0.62,0.207,0.00490407172681733
"Bud23",1.33922401689525e-07,1.61556392966185,0.987,0.966,0.00492205002929513
"Atp13a3",1.33940370503596e-07,1.79315197290691,1,1,0.00492271043711866
"Iqgap1",1.33940370503596e-07,1.29335314980046,1,1,0.00492271043711866
"Wdr77",1.33940370503596e-07,1.12995358227796,1,1,0.00492271043711866
"Gm13503",1.34748569286416e-07,2.32520822189489,0.861,0.69,0.00495241416698364
"Dcstamp",1.34753194946709e-07,-8.6214718196334,0,0.31,0.00495258417387638
"Tcstv1",1.34753194946709e-07,-8.12042140975278,0,0.31,0.00495258417387638
"Rpl31-ps7",1.35170382858996e-07,1.93156458762901,0.785,0.5,0.00496791708121667
"Shc1",1.35494522702047e-07,2.22534614816964,0.987,0.948,0.00497983019286834
"Olig2",1.36353105290851e-07,2.57444822985333,0.646,0.224,0.00501138567875466
"Il6ra",1.3654637008393e-07,-4.31638538498075,0.089,0.5,0.00501848873969468
"Mapk14",1.37066148844528e-07,2.27375200718183,0.987,0.931,0.00503759216848294
"Pdcd6ip",1.37157982729526e-07,2.12952780375903,1,1,0.00504096733925827
"Gm4995",1.3817611910282e-07,1.64706927208485,0.785,0.534,0.00507838690538595
"Ctnnal1",1.40187556109293e-07,2.64732346315572,0.987,0.897,0.00515231324968483
"Ntmt1",1.4040335454284e-07,1.48201839666642,1,0.931,0.005160244489513
"Gm22774",1.40451125442645e-07,1.73447481894601,0.886,0.776,0.00516200021339353
"Lats2",1.41088853607568e-07,5.11012125196435,0.671,0.259,0.00518543863663894
"Gm13809",1.41170996418706e-07,1.78534064924748,0.481,0.069,0.00518845763137669
"Ppdpf",1.41726660556106e-07,1.50696328921069,0.987,0.879,0.00520887995541857
"Mat2b",1.42120255546065e-07,1.31040982455117,0.987,0.983,0.00522334575208452
"Gsta3",1.42267679444245e-07,-0.805135538878645,0.139,0.621,0.00522876402261434
"Gng10",1.42779606354421e-07,3.03258436376635,0.684,0.31,0.00524757887234404
"Gm12700",1.43044128381173e-07,2.25618292060707,0.62,0.241,0.00525730085039324
"Gon7",1.43243923829134e-07,1.68688459283449,1,0.845,0.00526464393249216
"Wars",1.43651070184472e-07,1.76045571810089,1,0.897,0.00527960778248989
"Zmiz2",1.43723023037276e-07,2.25249449795774,0.987,0.931,0.005282252265689
"Ndufb5",1.43819008518546e-07,1.07166915010446,1,1,0.00528578002008211
"Gm2840",1.43987821687433e-07,2.04225752581971,0.722,0.414,0.00529198441047824
"Gm9399",1.4478309916567e-07,1.49181072715724,0.506,0.086,0.00532121324363585
"Fam216a",1.45337616682781e-07,2.21754783223965,0.835,0.431,0.00534159342594225
"Gm8302",1.4601586400843e-07,1.99996035761392,0.646,0.276,0.00536652104990181
"Clec4a1",1.46334086031694e-07,-5.11209779674696,0.013,0.345,0.00537821666392285
"Gm5698",1.46334086031694e-07,-11.0907273292898,0.013,0.345,0.00537821666392285
"Dleu2",1.46677875106625e-07,-2.11332971365428,0.886,1,0.00539085194379377
"Chuk",1.46991182426021e-07,1.59037579251255,0.975,0.914,0.00540236692770354
"Baz1a",1.47094112030467e-07,2.23293014191913,1,0.897,0.00540614989945576
"Btaf1",1.47246169300039e-07,1.78769018026155,1,0.948,0.00541173846028432
"Synj2bp",1.47265799460473e-07,2.55105051814109,1,0.983,0.00541245992757075
"Nt5c3",1.47281112021346e-07,2.0528554251684,0.937,0.707,0.00541302271012054
"Gm13870",1.48109732594554e-07,2.07923948613357,0.544,0.138,0.00544347700204763
"Zfp951",1.48446513000112e-07,-2.11813918091225,0.443,0.81,0.00545585469229312
"Nek6",1.48599888682721e-07,3.43731998300865,0.873,0.707,0.00546149170875606
"Gm8492",1.49301508350686e-07,1.96388401371503,0.722,0.466,0.00548727833641275
"Gm10155",1.50511678846032e-07,1.33438102382939,0.975,0.914,0.00553175573262822
"Ppp1r7",1.50772353156247e-07,1.4923543272125,1,0.948,0.00554133629555154
"Cecr2",1.50792421133859e-07,1.97160281566473,1,1,0.00554207385393273
"Sugt1",1.50792421133859e-07,0.917953684341574,1,1,0.00554207385393273
"Pagr1a",1.51141308683582e-07,1.45043606521246,0.962,0.845,0.0055548965180477
"Zfp618",1.51607549154283e-07,8.896876794916,0.405,0.017,0.00557203225406737
"Cldn3",1.52287602232277e-07,2.5962830115095,0.861,0.5,0.00559702624484288
"Gm14780",1.52336882779747e-07,0.407080393732546,0.772,0.5,0.00559883745280405
"Afap1l2",1.5273318378723e-07,5.89559675234753,0.582,0.155,0.00561340270373205
"Phf20l1",1.53556351342442e-07,2.43801339499122,0.975,0.862,0.00564365658088875
"Gm6071",1.53920180509639e-07,1.81326208776094,0.684,0.31,0.00565702839427076
"Ypel5",1.54395525002864e-07,2.36868350254849,1,0.966,0.00567449873043027
"Srsf5",1.54400654012108e-07,1.13373915347401,1,1,0.00567468723690702
"Hist1h2bc",1.5443404918044e-07,3.20276286731954,0.937,0.552,0.00567591460952873
"Gm12035",1.54903580795729e-07,1.20353016523183,0.937,0.776,0.00569317130498544
"Fbxl19",1.567556308195e-07,2.39550243588339,0.797,0.362,0.00576123969950907
"Fam169b",1.56860840537161e-07,-1.93381816332864,0.203,0.672,0.00576510647226226
"Myh7b",1.59104498145735e-07,-4.76496460873319,0.101,0.483,0.0058475676203502
"Rasgrp4",1.59482211034394e-07,1.74917753434998,0.747,0.31,0.00586144970214707
"Nans",1.59964711800458e-07,1.87487242371172,0.987,0.983,0.00587918305280222
"Tmem9",1.61762099032317e-07,1.96491637184341,0.987,0.931,0.00594524242573474
"Erg28",1.61863906579208e-07,1.39422880882024,1,0.966,0.00594898415850562
"Gapvd1",1.6186926639944e-07,1.78924028242962,1,1,0.00594918114797861
"Rpl10",1.6186926639944e-07,1.1938189780604,1,1,0.00594918114797861
"Fem1c",1.62898256383443e-07,2.77042521772155,0.987,0.845,0.00598699961686067
"1700030C10Rik",1.64525248650186e-07,-1.73791748784998,0.443,0.862,0.00604679646364028
"Pir",1.64531786200535e-07,2.06368407082885,0.949,0.879,0.00604703673822826
"Tpd52-ps",1.64831484196989e-07,1.90538748560982,0.975,0.862,0.00605805153869195
"Cr2",1.6522166755048e-07,2.79431100736415,0.38,0,0.00607239194748279
"Gm11110",1.6522166755048e-07,4.7240579788987,0.38,0,0.00607239194748279
"Gm3468",1.66359509563088e-07,5.1301192122724,0.608,0.207,0.00611421105497217
"Tenm4",1.68079922015737e-07,-2.29844657942622,0.291,0.81,0.00617744137384437
"Foxh1",1.68091361332986e-07,2.0390946497872,0.975,0.828,0.00617786180307122
"B230219D22Rik",1.69373268480504e-07,1.86285837726522,1,0.879,0.00622497573646396
"Optn",1.69550761389888e-07,2.10354149236694,0.658,0.224,0.00623149913336257
"Fubp3",1.69686655867513e-07,1.21583191540944,1,1,0.0062364936630987
"Pitx2",1.69705428718858e-07,6.74343727952568,0.544,0.138,0.00623718362170417
"Gm12486",1.73072251810686e-07,1.98052855105495,0.835,0.672,0.00636092447079816
"Gm11585",1.73250693095649e-07,1.46704995540395,0.949,0.931,0.0063674827233444
"Dnaja2",1.73731011770178e-07,1.1545612469101,1,1,0.00638513587558935
"Klhl13",1.73731011770178e-07,3.87473869818084,1,1,0.00638513587558935
"Dtwd1",1.74986390703913e-07,2.02553492960502,0.911,0.621,0.00643127481754091
"Sfi1",1.75391260653243e-07,1.1858546215084,0.937,0.759,0.00644615500278865
"Mrps23",1.77663778290273e-07,1.94405780103433,1,0.897,0.00652967684350239
"Cnih1",1.7786848885947e-07,1.8306267120438,1,1,0.00653720057105209
"Fign",1.77880038409539e-07,4.18500006838097,0.608,0.172,0.00653762505166578
"Gm12312",1.79966336260025e-07,2.77742988689775,0.785,0.534,0.0066143027565647
"Gm5402",1.811219795366e-07,3.36263602222784,0.633,0.293,0.00665677611390868
"Cd151",1.81443464947105e-07,2.99244757269197,0.886,0.793,0.00666859166720097
"Mlf1",1.819683738003e-07,3.20272213889365,0.57,0.138,0.00668788364228243
"Agps",1.8210115092075e-07,1.68561064559957,1,0.983,0.00669276359979033
"Rbbp4",1.8210115092075e-07,0.998400453150522,1,1,0.00669276359979033
"Mbd3",1.84042287253607e-07,2.16307780552571,0.962,0.948,0.00676410618343182
"Nop9",1.84193370178285e-07,2.48031376753829,0.987,0.948,0.00676965893416252
"Wasl",1.84247786136888e-07,2.52890448156494,0.987,0.983,0.00677165888388906
"Anpep",1.84755971174108e-07,6.9200255102153,0.456,0.052,0.00679033620856198
"Szrd1",1.85698706065874e-07,2.4147637327819,0.962,0.897,0.00682498454403907
"Slc4a7",1.86308866765809e-07,2.47161127532412,0.987,0.931,0.00684740978024376
"Commd1",1.86424991986147e-07,1.35976928439768,1,0.966,0.00685167773046686
"Gm6206",1.88668623343691e-07,2.95460648034704,0.835,0.397,0.00693413791375067
"Gm12176",1.88776948776821e-07,2.00209489597786,0.785,0.534,0.00693811919839448
"Snapin",1.89266915460066e-07,1.88175388714739,0.962,0.707,0.0069561269439038
"Adgrg6",1.89939165480524e-07,-3.1612329396392,0.051,0.431,0.00698083414890568
"Zfp367",1.90510848616735e-07,1.61872173776455,0.987,0.897,0.00700184521921088
"Rnps1",1.90860505108154e-07,1.14868551939411,1,1,0.00701469614423997
"Gm6578",1.91488646428259e-07,1.96058948386263,0.797,0.603,0.00703778222217781
"Gm16581",1.94413166417067e-07,2.78785409472813,0.759,0.448,0.00714526710532647
"Myb",1.95000535338464e-07,5.97189455726804,0.646,0.241,0.00716685467529455
"Gm15681",1.9537334622865e-07,2.62516728093782,0.582,0.19,0.00718055659394156
"Fip1l1",1.95391547488584e-07,1.28798573451484,1,0.983,0.00718122554484792
"Gm9825",1.95391547488584e-07,1.23150607262404,1,1,0.00718122554484792
"Fndc4",1.96827407757054e-07,7.17828612265449,0.43,0.034,0.00723399771729501
"Itpka",1.97842852887871e-07,-2.15956918168799,0.127,0.534,0.00727131837218792
"Tti1",1.99339975970909e-07,1.74165432167873,0.962,0.69,0.00732634213685881
"Gm6505",1.99385370317059e-07,2.27606472992717,0.924,0.81,0.00732801051526287
"Dis3",1.99661214068161e-07,2.58807327010758,1,0.879,0.00733814860064711
"Fat1",2.00026477173552e-07,2.41664133598468,1,1,0.00735157311555956
"Insl6",2.01716202687202e-07,7.42480216981887,0.443,0.052,0.00741367559736272
"Samhd1",2.02317630916764e-07,1.77722187364363,0.987,0.948,0.00743577988908382
"Tceal5",2.03516570675146e-07,3.58746291731089,0.418,0.017,0.00747984452202363
"Gtpbp10",2.03669317259511e-07,1.81896032999795,0.975,0.862,0.0074854584172388
"Ext1",2.04129331330516e-07,1.97372854830206,0.962,0.81,0.00750236531439045
"Mia3",2.04634192244803e-07,2.17983377005581,0.987,0.931,0.00752092046757325
"Ube2j2",2.04634192244803e-07,1.75211849610852,1,0.914,0.00752092046757325
"Eif4e2",2.04767586104421e-07,1.02063360838639,1,1,0.00752582309209579
"Zcchc18",2.05025693095659e-07,6.39457148424121,0.544,0.121,0.00753530929834477
"Slc19a1",2.05110323216428e-07,3.56159168910449,0.759,0.362,0.00753841970917337
"Gm5622",2.07389962286639e-07,-6.03960101793931,0.025,0.362,0.00762220328392086
"Epha1",2.0747263254124e-07,8.10083093129569,0.405,0.017,0.0076252416637882
"Map1lc3a",2.09375264784266e-07,2.85017815688409,0.772,0.379,0.00769516910661612
"Gm26876",2.10679874524093e-07,3.45871803321639,0.81,0.621,0.007743117428384
"Gm5250",2.11494679102559e-07,2.56715794880969,0.823,0.81,0.00777306394105635
"Slc38a4",2.12076575628032e-07,2.28784945504503,0.987,0.983,0.00779445038405707
"Klhdc2",2.1387006961412e-07,2.99192618872898,0.924,0.741,0.00786036666852774
"Gm13777",2.1454988015868e-07,-0.385280454066399,0.987,0.966,0.00788535174547196
"Wdr3",2.14570784188456e-07,1.64166090062127,1,0.966,0.00788612003127834
"Ppp1r2-ps1",2.15901018723635e-07,2.40234579047635,0.519,0.103,0.00793501014114978
"Mapk8",2.17072444613696e-07,1.97457862733654,1,0.776,0.00797806355688715
"Abhd11",2.19509246251429e-07,1.46489224232673,1,0.914,0.00806762332747876
"Echs1",2.1965164008009e-07,1.38410105991092,1,1,0.00807285672786353
"Ncan",2.20019288932412e-07,6.52361604164618,0.62,0.224,0.00808636892613294
"2810004N23Rik",2.24841368706247e-07,0.810623977197441,1,1,0.00826359482406069
"Osbpl3",2.26739374098976e-07,3.68450851678254,0.747,0.293,0.00833335221625967
"Cdo1",2.27101253125513e-07,-2.39109598342672,0.443,0.776,0.00834665235612198
"Six4",2.27473108969648e-07,2.08050395783814,0.987,0.983,0.00836031917396148
"Acss1",2.28458921978542e-07,-3.09306235114852,0.19,0.621,0.00839655075947737
"Gm16053",2.28468289150441e-07,1.7260687701509,0.785,0.466,0.00839689503114616
"Hoxb9",2.28484039490038e-07,-6.37430404399576,0.063,0.431,0.00839747390337738
